0.100000000000000;-0.100000000000000;-0.900000000000000
0;-0.100000000000000;-1
0.100000000000000;-0.100000000000000;-1.10000000000000
0;-0.100000000000000;-1.10000000000000
0;-0.100000000000000;-1.40000000000000
0;-0.100000000000000;-2.10000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;0;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.200000000000000;-2.80000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.200000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;0;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;0;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;0;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
0;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.200000000000000;-2.80000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.60000000000000
-0.100000000000000;-0.100000000000000;-2.60000000000000
0;0;-2.60000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.80000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;0;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
0;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.100000000000000;-2.70000000000000
-0.100000000000000;-0.200000000000000;-2.70000000000000
0;-0.100000000000000;-2.70000000000000
